date,zone,site,plot,pit,spp,sex,rcap,toe_num,SV_length,total_length,weight,tail,pc
8/18/92,M,RABB,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/18/92,M,WELL,B,13,CNNE,J,N,NA,30,100,1,W,0
8/18/92,T,EAST,B,12,CNTE,F,N,40,73,293,22,W,0
8/18/92,T,EAST,B,14,UTST,J,N,NA,27,69,1,W,0
8/18/92,T,EAST,B,15,UTST,M,N,NA,70,130,2,B,1
8/18/92,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/21/92,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/21/92,C,GRAV,D,9,CNTI,J,N,NA,45,165,2,W,0
8/21/92,C,SAND,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/21/92,G,BASN,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/21/92,G,IBPE,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/21/92,G,IBPE,C,4,CNTI,J,N,NA,36,126,1,W,0
8/21/92,M,RABB,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/21/92,M,RABB,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/21/92,M,WELL,B,11,CNIN,J,N,NA,30,67,1,W,0
8/21/92,T,EAST,B,3,UTST,J,N,NA,27,69,1,W,0
8/21/92,T,EAST,B,3,UTST,M,N,2212,37,120,1,W,0
8/21/92,T,EAST,B,5,UTST,J,N,NA,34,82,1,W,0
8/21/92,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/6/92,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/6/92,C,SAND,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/6/92,G,BASN,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/6/92,G,IBPE,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/6/92,G,IBPE,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/6/92,M,RABB,A,9,UTST,M,N,2213,35,100,1,W,0
11/6/92,M,RABB,A,14,UTST,F,N,2214,40,103,1,W,0
11/6/92,M,RABB,C,16,UTST,F,N,2215,45,120,2,W,0
11/6/92,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/6/92,T,EAST,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/6/92,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/13/92,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/13/92,C,GRAV,D,9,UTST,F,N,2241,40,112,2,W,0
11/13/92,C,SAND,B,4,UTST,M,N,2235,48,130,5,W,0
11/13/92,C,SAND,B,10,UTST,M,N,2240,50,93,4,B,0
11/13/92,G,IBPE,A,6,UTST,F,N,2233,43,102,4,W,0
11/13/92,G,IBPE,A,13,UTST,F,N,2234,36,98,1,W,0
11/13/92,M,RABB,A,16,UTST,M,N,2224,43,116,4,W,0
11/13/92,M,RABB,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/13/92,M,WELL,B,1,UTST,F,N,2231,33,87,2,W,0
11/13/92,M,WELL,B,1,UTST,F,N,NA,28,80,1,W,0
11/13/92,M,WELL,B,4,UTST,M,N,2232,48,80,3,B,0
11/13/92,M,WELL,B,7,UTST,F,N,2230,36,81,2,W,1
11/13/92,M,WELL,B,13,UTST,F,N,2225,40,110,2,W,0
11/13/92,M,WELL,B,16,UTST,F,N,NA,30,80,1,W,0
11/13/92,T,EAST,B,5,UTST,M,R,2010,53,140,4,W,1
11/13/92,T,EAST,B,7,UTST,F,N,2223,47,112,2,W,0
11/13/92,T,EAST,B,9,UTST,F,N,2220,48,135,4,W,0
11/13/92,T,EAST,B,10,UTST,F,N,2221,41,110,3,W,0
11/13/92,T,EAST,B,12,UTST,M,N,2222,48,133,4,W,0
11/13/92,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/12/93,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/12/93,C,GRAV,D,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/12/93,C,SAND,B,3,UTST,F,N,2251,45,119,4,W,0
3/12/93,C,SAND,B,13,UTST,M,N,2250,41,113,4,W,0
3/12/93,G,BASN,B,16,CNNE,M,N,22,39,128,2,W,0
3/12/93,G,IBPE,A,13,SCUN,M,N,30,58,156,7,W,0
3/12/93,G,IBPE,C,9,CNIN,M,N,50,45,148,2,W,0
3/12/93,M,RABB,A,9,UTST,M,N,2244,48,119,5,B,0
3/12/93,M,RABB,B,3,UTST,F,N,2242,45,116,3,W,0
3/12/93,M,RABB,B,5,UTST,M,N,2243,46,124,5,W,0
3/12/93,M,WELL,B,11,UTST,F,N,2245,38,105,2,W,0
3/12/93,T,EAST,B,6,UTST,F,R,2223,47,120,4,W,0
3/12/93,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/19/93,C,CALI,A,15,UTST,M,N,2254,35,108,3,W,0
3/19/93,C,SAND,B,1,UTST,M,N,2253,53,148,6,B,1
3/19/93,G,BASN,B,5,HOMA,F,N,25,40,75,2,B,0
3/19/93,G,IBPE,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/19/93,G,IBPE,C,5,CNIN,M,N,52,42,82,2,B,0
3/19/93,M,RABB,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/19/93,M,RABB,C,6,CNIN,M,N,51,45,138,3,W,0
3/19/93,M,WELL,B,2,SCUN,M,N,31,35,95,2,W,0
3/19/93,M,WELL,B,16,UTST,F,N,2252,43,106,3,W,0
3/19/93,T,EAST,B,4,UTST,F,N,NA,32,58,1,B,1
3/19/93,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/8/93,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/8/93,C,GRAV,D,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/8/93,G,BASN,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/8/93,G,IBPE,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/8/93,G,IBPE,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/8/93,M,RABB,A,13,UTST,M,R,2244,52,71,5,B,0
6/8/93,M,RABB,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/8/93,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/8/93,T,EAST,B,2,UTST,F,N,NA,47,107,3,W,1
6/8/93,T,EAST,B,3,CNTE,NA,N,24,75,260,NA,W,1
6/8/93,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/11/93,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/11/93,C,SAND,B,1,CNIN,NA,NA,NA,NA,NA,NA,NA,1
6/11/93,C,SAND,D,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/11/93,G,BASN,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/11/93,G,IBPE,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/11/93,G,IBPE,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/11/93,M,RABB,A,12,HOMA,F,N,5,60,120,7,W,1
6/11/93,M,RABB,A,15,CNNE,M,N,500,65,220,8,W,1
6/11/93,M,RABB,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/11/93,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/11/93,T,EAST,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/11/93,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/15/93,C,CALI,A,14,CNIN,F,N,54,42,157,3,W,0
6/15/93,C,GRAV,D,4,PHCO,F,N,20,97,142,61,W,0
6/15/93,C,SAND,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/15/93,G,BASN,B,5,CNIN,M,R,22,45,165,5,W,0
6/15/93,G,BASN,B,12,HOMA,M,N,30,50,114,5,W,0
6/15/93,G,IBPE,A,3,UKCN,NA,NA,NA,NA,NA,NA,NA,1
6/15/93,G,IBPE,C,2,CNIN,M,N,53,43,101,3,B,0
6/15/93,G,IBPE,C,4,CNNE,F,N,23,72,168,8,W,0
6/15/93,M,RABB,A,14,UTST,F,R,2214,50,100,4,B,0
6/15/93,M,RABB,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/15/93,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/15/93,T,EAST,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/15/93,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/18/93,C,GRAV,D,3,CNTI,M,N,513,58,103,5,B,0
6/18/93,C,SAND,A,2,UTST,F,NA,NA,NA,NA,NA,NA,1
6/18/93,G,BASN,B,12,HOMA,F,N,31,54,117,4,W,0
6/18/93,G,IBPE,A,5,CNIN,M,NA,NA,NA,NA,NA,NA,1
6/18/93,G,IBPE,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/18/93,M,RABB,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/18/93,M,RABB,C,1,CNTI,M,N,512,80,260,14,W,0
6/18/93,M,RABB,C,7,HOMA,M,N,NA,56,103,6,W,1
6/18/93,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/18/93,T,EAST,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/18/93,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/17/93,C,CALI,A,11,COTE,J,N,NA,30,67,1,W,1
8/17/93,C,CALI,A,13,CNTE,F,N,41,72,264,14,W,0
8/17/93,C,CALI,A,15,UTST,J,N,2200,36,89,1,W,1
8/17/93,C,GRAV,D,1,CNUN,F,N,1,62,173,6,W,0
8/17/93,C,GRAV,D,10,UTST,J,N,NA,39,99,1,W,1
8/17/93,C,SAND,B,3,UTST,J,N,NA,NA,NA,NA,NA,1
8/17/93,C,SAND,B,14,UTST,M,N,2255,35,65,1,W,0
8/17/93,G,IBPE,A,4,UTST,J,N,NA,27,60,1,B,1
8/17/93,G,IBPE,C,6,CNTI,J,N,NA,40,95,1,B,1
8/17/93,G,IBPE,C,11,UTST,J,N,NA,28,86,1,B,1
8/17/93,M,RABB,A,14,CNTE,J,N,NA,35,110,2,W,1
8/17/93,M,RABB,A,14,UTST,J,N,NA,29,77,1,W,1
8/17/93,M,RABB,C,16,SCUN,M,N,32,35,92,2,W,0
8/17/93,M,WELL,B,1,UTST,J,N,NA,35,94,2,W,1
8/17/93,T,EAST,B,2,UTST,J,N,NA,34,50,2,B,1
8/17/93,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/20/93,C,CALI,A,2,UTST,M,N,2311,37,104,2,W,0
8/20/93,C,CALI,A,12,UTST,M,N,2310,39,106,2,W,0
8/20/93,C,GRAV,D,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/20/93,C,SAND,B,14,UTST,F,N,2305,40,112,2,W,0
8/20/93,G,BASN,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/20/93,G,IBPE,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/20/93,G,IBPE,C,6,UTST,F,N,2304,32,84,1,W,0
8/20/93,M,RABB,A,12,CNIN,J,N,55,39,118,1,W,0
8/20/93,M,RABB,A,12,UTST,F,N,2302,45,110,1,W,0
8/20/93,M,RABB,C,14,UTST,M,N,2303,36,95,1,W,0
8/20/93,M,WELL,B,12,UTST,M,N,NA,22,57,1,W,1
8/20/93,M,WELL,B,16,CNNE,F,N,24,37,122,1,W,0
8/20/93,T,EAST,B,3,UTST,F,N,2301,33,89,1,W,0
8/20/93,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/24/93,C,CALI,A,6,UTST,M,N,NA,21,59,1,W,1
8/24/93,C,GRAV,D,10,UTST,F,N,NA,25,63,1,W,1
8/24/93,C,SAND,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/24/93,G,BASN,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/24/93,G,IBPE,A,14,CNIN,J,N,100,30,88,1,W,0
8/24/93,G,IBPE,C,4,UTST,M,N,2415,35,90,1,W,0
8/24/93,G,IBPE,C,6,UTST,M,N,2414,34,92,1,W,0
8/24/93,G,IBPE,C,9,EUOB,F,N,20,102,157,20,B,0
8/24/93,G,IBPE,C,16,UTST,F,N,NA,40,97,1,W,1
8/24/93,M,RABB,A,14,UTST,M,R,2300,35,95,1,W,1
8/24/93,M,RABB,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/24/93,M,WELL,B,15,CNIN,J,N,25,32,110,1,W,1
8/24/93,T,EAST,B,3,UTST,M,N,2313,37,78,1,W,0
8/24/93,T,EAST,B,12,CNTE,F,N,42,85,321,18,W,0
8/24/93,T,WEST,A,12,UTST,M,N,2312,35,73,1,B,0
8/27/93,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/27/93,C,GRAV,D,11,UTST,J,N,NA,NA,NA,NA,W,1
8/27/93,C,SAND,A,11,UTST,M,N,2314,33,84,1,W,0
8/27/93,G,BASN,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/27/93,G,IBPE,A,13,SCUN,J,N,NA,35,70,1,W,1
8/27/93,G,IBPE,C,14,CNIN,M,N,101,32,107,1,W,0
8/27/93,G,IBPE,C,14,UTST,F,N,2340,34,89,1,W,0
8/27/93,M,RABB,A,12,UTST,J,N,NA,32,87,1,W,1
8/27/93,M,RABB,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/27/93,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/27/93,T,EAST,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/27/93,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/5/93,C,CALI,A,15,UTST,F,N,2344,45,113,3,W,1
11/5/93,C,CALI,A,15,UTST,F,N,NA,30,70,1,W,0
11/5/93,C,GRAV,D,6,UTST,F,N,2345,40,108,2,W,0
11/5/93,C,SAND,B,1,UTST,F,N,2341,43,108,2,W,0
11/5/93,C,SAND,B,3,UTST,M,N,2342,45,57,3,B,0
11/5/93,C,SAND,B,4,UTST,M,N,2343,50,130,4,B,1
11/5/93,C,SAND,B,10,UTST,M,N,NA,35,99,NA,W,1
11/5/93,C,SAND,B,13,UTST,M,NA,50,52,142,4,W,1
11/5/93,G,BASN,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/5/93,G,IBPE,A,4,UTST,F,N,2332,40,106,3,W,0
11/5/93,G,IBPE,A,13,UTST,M,N,2331,38,113,2,W,0
11/5/93,G,IBPE,A,15,UTST,F,NA,NA,43,110,2,W,0
11/5/93,G,IBPE,C,3,UTST,F,R,2340,44,112,3,W,1
11/5/93,G,IBPE,C,3,UTST,M,N,2333,45,126,4,W,0
11/5/93,G,IBPE,C,8,UTST,F,N,2334,48,115,4,W,0
11/5/93,G,IBPE,C,13,UTST,F,N,2335,42,110,2,W,0
11/5/93,M,RABB,C,5,SCUN,M,N,33,34,90,2,W,0
11/5/93,M,RABB,A,13,UTST,M,N,2323,36,95,2,W,0
11/5/93,M,RABB,A,14,UTST,F,N,2324,41,108,3,W,0
11/5/93,M,RABB,A,15,UTST,F,N,2325,35,93,2,W,0
11/5/93,M,WELL,B,2,UTST,M,N,2330,39,105,2,W,0
11/5/93,T,EAST,B,3,UTST,M,N,2322,50,135,5,W,0
11/5/93,T,EAST,B,9,UTST,M,N,2321,46,131,5,W,0
11/5/93,T,EAST,B,11,UTST,M,N,2315,NA,NA,3,W,1
11/5/93,T,EAST,B,11,UTST,F,N,2320,45,113,3,W,0
11/5/93,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/12/93,C,CALI,A,16,UTST,M,N,2404,45,103,3,W,0
11/12/93,C,GRAV,D,1,UTST,M,N,2405,57,147,5,W,0
11/12/93,C,GRAV,D,9,UTST,M,N,2410,42,103,2,W,0
11/12/93,C,SAND,B,13,UTST,M,N,2403,37,97,2,W,0
11/12/93,C,SAND,B,14,UTST,F,N,2402,42,111,2,W,0
11/12/93,G,BASN,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/12/93,G,IBPE,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/12/93,G,IBPE,C,5,UTST,F,N,2401,42,111,3,W,0
11/12/93,G,IBPE,C,11,UTST,M,N,2400,48,55,2,B,0
11/12/93,G,IBPE,C,13,UTST,M,N,2356,32,91,2,W,1
11/12/93,M,RABB,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/12/93,M,RABB,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
11/12/93,M,WELL,B,2,UTST,F,N,2354,40,118,3,W,0
11/12/93,M,WELL,B,2,UTST,F,N,2355,27,72,1,W,0
11/12/93,M,WELL,B,3,UTST,M,N,2353,44,62,2,B,0
11/12/93,M,WELL,B,4,UTST,M,N,2352,32,8,1,W,0
11/12/93,T,EAST,B,2,UTST,F,N,2350,46,65,3,B,0
11/12/93,T,EAST,B,4,UTST,F,N,2351,46,118,4,W,0
11/12/93,T,EAST,B,12,UTST,M,R,1020,47,121,4,W,0
11/12/93,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/4/94,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/4/94,C,GRAV,D,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/4/94,C,SAND,B,10,UTST,F,R,3403,35,94,2,W,0
3/4/94,G,BASN,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/4/94,G,IBPE,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/4/94,G,IBPE,C,NA,UTST,M,NA,2415,49,115,4,B,0
3/4/94,M,RABB,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/4/94,M,RABB,C,5,UTST,M,N,2412,45,127,4,W,0
3/4/94,M,RABB,C,5,UTST,M,N,2413,49,137,5,W,0
3/4/94,M,RABB,C,6,HOMA,M,N,32,31,62,1,W,0
3/4/94,M,RABB,C,16,UTST,F,N,2411,35,72,2,B,0
3/4/94,M,WELL,B,4,UTST,M,N,2414,44,120,4,NA,0
3/4/94,T,EAST,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/4/94,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/11/94,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/11/94,C,GRAV,D,2,UTST,F,N,2423,45,127,2,W,0
3/11/94,C,SAND,B,11,UTST,M,N,2450,52,134,5,W,1
3/11/94,G,BASN,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/11/94,G,IBPE,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/11/94,G,IBPE,C,3,UTST,F,N,2422,44,125,3,W,0
3/11/94,G,IBPE,C,9,UTST,F,N,NA,50,100,2,B,1
3/11/94,M,RABB,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,1
3/11/94,M,RABB,A,14,UTST,F,N,2420,33,87,1,W,0
3/11/94,M,RABB,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,1
3/11/94,M,WELL,B,9,UTST,M,N,2421,40,111,3,W,0
3/11/94,T,EAST,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
3/11/94,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
5/31/94,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
5/31/94,C,GRAV,D,2,CNIN,M,N,110,50,113,3,W,0
5/31/94,C,GRAV,D,5,CNIN,NA,NA,NA,NA,NA,NA,NA,1
5/31/94,C,SAND,B,2,CNTE,F,N,43,92,218,28,W,0
5/31/94,G,BASN,B,3,CNIN,M,N,104,54,109,3,B,0
5/31/94,G,BASN,B,4,CNIN,M,N,105,53,117,4,B,0
5/31/94,G,BASN,B,14,HOMA,M,N,33,50,108,3,W,0
5/31/94,G,IBPE,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
5/31/94,G,IBPE,C,NA,CNIN,M,N,103,40,143,4,W,0
5/31/94,M,RABB,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
5/31/94,M,RABB,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
5/31/94,M,WELL,B,7,CNIN,M,N,102,42,156,4,W,0
5/31/94,T,EAST,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
5/31/94,T,WEST,A,1,PHCO,F,N,21,81,129,30,W,0
6/3/94,C,CALI,A,3,UTST,F,N,2452,47,124,5,W,0
6/3/94,C,GRAV,D,1,PHMO,M,N,14,48,79,8,W,0
6/3/94,C,SAND,B,2,EUOB,M,N,21,97,162,25,B,0
6/3/94,G,BASN,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/3/94,G,IBPE,A,3,CNIN,J,N,NA,42,143,2,W,0
6/3/94,G,IBPE,C,1,UTST,F,N,2451,46,118,5,W,0
6/3/94,M,RABB,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/3/94,M,RABB,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/3/94,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/3/94,T,EAST,B,9,PHMO,M,N,13,52,88,10,W,0
6/3/94,T,EAST,B,10,UTST,F,N,NA,43,119,NA,W,1
6/3/94,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/7/94,C,CALI,A,6,PHMO,F,N,15,45,71,5,W,0
6/7/94,C,CALI,A,14,PHMO,F,N,20,40,60,4,W,0
6/7/94,C,SAND,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/7/94,C,SAND,D,15,PHMO,F,N,21,46,94,5,W,0
6/7/94,G,BASN,B,1,CNIN,NA,N,NA,57,179,NA,W,1
6/7/94,G,BASN,B,1,CNIN,NA,N,NA,NA,NA,NA,B,1
6/7/94,G,BASN,B,14,CNIN,F,N,113,56,181,6,B,0
6/7/94,G,IBPE,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/7/94,G,IBPE,C,3,CNIN,F,N,112,54,152,4,B,0
6/7/94,M,RABB,A,16,HOMA,F,N,34,59,116,8,W,0
6/7/94,M,RABB,C,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/7/94,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/7/94,T,EAST,B,3,CNTE,F,N,44,65,215,8,W,1
6/7/94,T,WEST,A,10,CNIN,F,N,111,50,166,3,W,0
6/10/94,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/10/94,C,GRAV,D,5,UTST,F,N,2454,45,117,3,B,1
6/10/94,C,SAND,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/10/94,G,BASN,B,5,CNIN,F,R,113,57,183,NA,W,0
6/10/94,G,IBPE,A,2,CNIN,F,N,114,45,153,2,W,0
6/10/94,G,IBPE,C,16,CNIN,F,N,115,43,126,2,W,0
6/10/94,M,RABB,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/10/94,M,RABB,C,6,UTST,F,N,2453,45,114,2,W,0
6/10/94,M,WELL,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/10/94,T,EAST,B,8,PHMO,F,N,22,55,83,9,W,0
6/10/94,T,WEST,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,1
6/16/94,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/16/94,C,GRAV,C,6,UTST,J,N,NA,31,84,1,W,0
6/16/94,C,SAND,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/16/94,G,BASN,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
6/16/94,G,IBPE,A,4,UTST,J,N,NA,27,72,1,W,0
6/16/94,G,IBPE,A,5,UTST,J,N,NA,27,68,1,W,0
6/16/94,G,IBPE,C,4,UTST,J,N,NA,29,76,1,W,0
6/16/94,G,IBPE,C,11,UTST,J,N,NA,29,76,1,W,0
6/16/94,G,IBPE,C,12,UTST,J,N,NA,26,71,1,W,0
6/16/94,G,IBPE,C,15,CNIN,F,N,30,49,80,2,B,0
6/16/94,G,IBPE,C,16,UTST,J,N,NA,26,70,1,W,0
6/16/94,M,RABB,A,13,UTST,J,N,NA,29,66,1,B,1
6/16/94,M,RABB,C,2,SCUN,J,N,NA,23,54,1,W,0
6/16/94,M,WELL,B,1,UTST,J,N,NA,26,68,1,B,0
6/16/94,M,WELL,B,7,CNNE,F,N,25,38,120,1,W,0
6/16/94,M,WELL,B,7,UTST,J,N,NA,28,40,1,B,0
6/16/94,M,WELL,B,7,UTST,J,N,NA,24,27,NA,B,1
6/16/94,T,EAST,B,3,UTST,J,N,NA,29,78,1,W,0
6/16/94,T,EAST,B,12,UTST,J,N,NA,32,90,1,W,0
6/16/94,T,WEST,A,5,CNIN,F,N,103,51,172,2,W,0
8/19/94,C,CALI,A,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/19/94,C,GRAV,D,7,UTST,J,N,NA,31,85,1,W,1
8/19/94,C,SAND,B,9,UTST,J,N,NA,32,92,1,W,0
8/19/94,G,BASN,B,2,CNIN,F,N,105,57,146,4,B,0
8/19/94,G,BASN,B,8,UTST,J,N,NA,34,94,1,W,0
8/19/94,G,BASN,B,15,CNIN,J,N,NA,31,90,1,W,0
8/19/94,G,IBPE,A,2,UTST,J,N,NA,31,82,1,NA,0
8/19/94,G,IBPE,A,12,CNTI,J,N,NA,41,139,2,W,0
8/19/94,G,IBPE,A,15,UTST,J,N,NA,31,78,1,W,0
8/19/94,G,IBPE,C,4,HOMA,F,N,35,53,104,3,W,0
8/19/94,G,IBPE,C,7,UTST,J,N,NA,30,69,1,B,0
8/19/94,G,IBPE,C,8,CNIN,F,N,104,55,165,4,W,0
8/19/94,G,IBPE,C,13,UTST,J,N,NA,32,88,1,W,0
8/19/94,G,IBPE,C,16,UTST,J,N,NA,26,70,1,W,0
8/19/94,M,RABB,A,7,CNNE,J,N,NA,36,114,1,W,1
8/19/94,M,RABB,C,5,SCUN,J,N,NA,26,49,1,B,0
8/19/94,M,RABB,C,8,UTST,J,N,NA,30,80,1,W,0
8/19/94,M,WELL,B,4,UTST,J,N,NA,22,57,1,W,0
8/19/94,M,WELL,B,7,UTST,J,N,NA,22,57,1,W,0
8/19/94,T,EAST,B,NA,UKLI,NA,NA,NA,NA,NA,NA,NA,0
8/19/94,T,WEST,A,11,CNIN,J,N,NA,26,62,1,B,0
8/23/94,C,CALI,A,3,CNUN,F,N,NA,NA,NA,NA,NA,1
8/23/94,C,GRAV,D,7,UTST,M,N,NA,50,147,3,W,1
8/23/94,C,SAND,B,12,UTST,J,N,NA,33,85,1,W,0
8/23/94,G,BASN,B,7,CNIN,J,N,NA,40,95,1,W,0
8/23/94,G,BASN,B,8,UTST,J,N,NA,38,69,1,W,0
